Year,County Name,Region,Age Group,Deaths
2010,St Lawrence,ROS,85+,312
2010,St Lawrence,ROS,Total,1012
2010,Steuben,ROS,1-9,1
2010,Steuben,ROS,20-24,3
2010,Steuben,ROS,<1,3
2010,Steuben,ROS,10-19,5
2010,Steuben,ROS,25-34,10
2010,Steuben,ROS,35-44,21
2010,Steuben,ROS,45-54,56
2010,Steuben,ROS,55-64,94
2010,Steuben,ROS,65-74,161
2010,Steuben,ROS,75-84,302
2010,Steuben,ROS,85+,330
2010,Steuben,ROS,Total,986
2010,Suffolk,ROS,1-9,16
2010,Suffolk,ROS,10-19,67
2010,Suffolk,ROS,<1,72
2010,Suffolk,ROS,20-24,91
2010,Suffolk,ROS,25-34,151
2010,Suffolk,ROS,35-44,280
2010,Suffolk,ROS,45-54,707
2010,Suffolk,ROS,55-64,1244
2010,Suffolk,ROS,65-74,1716
2010,Suffolk,ROS,75-84,2999
2010,Suffolk,ROS,85+,3786
2010,Suffolk,ROS,Total,11129
2010,Sullivan,ROS,20-24,2
2010,Sullivan,ROS,1-9,3
2010,Sullivan,ROS,<1,7
2010,Sullivan,ROS,25-34,12
2010,Sullivan,ROS,35-44,16
2010,Sullivan,ROS,45-54,55
2010,Sullivan,ROS,55-64,103
2010,Sullivan,ROS,65-74,138
2010,Sullivan,ROS,75-84,179
2010,Sullivan,ROS,85+,193
2010,Sullivan,ROS,Total,708
2010,Tioga,ROS,10-19,1
2010,Tioga,ROS,25-34,1
2010,Tioga,ROS,<1,3
2010,Tioga,ROS,20-24,4
2010,Tioga,ROS,35-44,7
2010,Tioga,ROS,45-54,24
2010,Tioga,ROS,55-64,53
2010,Tioga,ROS,65-74,68
2010,Tioga,ROS,85+,119
2010,Tioga,ROS,75-84,122
2010,Tioga,ROS,Total,402
2010,Tompkins,ROS,10-19,2
2010,Tompkins,ROS,20-24,3
2010,Tompkins,ROS,<1,3
2010,Tompkins,ROS,25-34,9
2010,Tompkins,ROS,35-44,9
2010,Tompkins,ROS,45-54,43
2010,Tompkins,ROS,55-64,73
2010,Tompkins,ROS,65-74,81
2010,Tompkins,ROS,75-84,181
2010,Tompkins,ROS,85+,264
2010,Tompkins,ROS,Total,668
2010,Ulster,ROS,<1,7
2010,Ulster,ROS,10-19,8
2010,Ulster,ROS,20-24,10
2010,Ulster,ROS,25-34,21
2010,Ulster,ROS,35-44,45
2010,Ulster,ROS,45-54,112
2010,Ulster,ROS,55-64,191
2010,Ulster,ROS,65-74,261
2010,Ulster,ROS,75-84,380
2010,Ulster,ROS,85+,478
2010,Ulster,ROS,Total,1513
2010,Warren,ROS,1-9,1
2010,Warren,ROS,10-19,1
2010,Warren,ROS,20-24,1
2010,Warren,ROS,<1,5
2010,Warren,ROS,25-34,11
2010,Warren,ROS,35-44,11
2010,Warren,ROS,45-54,39
2010,Warren,ROS,55-64,60
2010,Warren,ROS,65-74,109
2010,Warren,ROS,75-84,178
2010,Warren,ROS,85+,209
2010,Warren,ROS,Total,625
2010,Washington,ROS,<1,4
2010,Washington,ROS,1-9,5
2010,Washington,ROS,10-19,5
2010,Washington,ROS,25-34,6
2010,Washington,ROS,35-44,11
2010,Washington,ROS,45-54,34
2010,Washington,ROS,55-64,71
2010,Washington,ROS,65-74,109
2010,Washington,ROS,75-84,156
2010,Washington,ROS,85+,198
2010,Washington,ROS,Total,599
2010,Wayne,ROS,1-9,2
2010,Wayne,ROS,10-19,3
2010,Wayne,ROS,<1,3
2010,Wayne,ROS,25-34,6
2010,Wayne,ROS,20-24,7
2010,Wayne,ROS,35-44,21
2010,Wayne,ROS,45-54,47
2010,Wayne,ROS,55-64,88
2010,Wayne,ROS,65-74,141
2010,Wayne,ROS,75-84,232
2010,Wayne,ROS,85+,258
2010,Wayne,ROS,Total,808
2010,Westchester,ROS,1-9,6
2010,Westchester,ROS,10-19,22
2010,Westchester,ROS,20-24,33
2010,Westchester,ROS,<1,47
2010,Westchester,ROS,25-34,76
2010,Westchester,ROS,35-44,131
2010,Westchester,ROS,45-54,355
2010,Westchester,ROS,55-64,671
2010,Westchester,ROS,65-74,914
2010,Westchester,ROS,75-84,1765
2010,Westchester,ROS,85+,2685
2010,Westchester,ROS,Total,6705
2010,Wyoming,ROS,1-9,1
2010,Wyoming,ROS,<1,2
2010,Wyoming,ROS,10-19,3
2010,Wyoming,ROS,20-24,3
2010,Wyoming,ROS,25-34,5
2010,Wyoming,ROS,35-44,15
2010,Wyoming,ROS,45-54,24
2010,Wyoming,ROS,55-64,50
2010,Wyoming,ROS,65-74,61
2010,Wyoming,ROS,75-84,93
2010,Wyoming,ROS,85+,126
2010,Wyoming,ROS,Total,383
2010,Yates,ROS,1-9,1
2010,Yates,ROS,35-44,2
2010,Yates,ROS,25-34,3
2010,Yates,ROS,45-54,11
2010,Yates,ROS,55-64,28
2010,Yates,ROS,65-74,47
2010,Yates,ROS,75-84,61
2010,Yates,ROS,85+,76
2010,Yates,ROS,Total,229
2011,Albany,ROS,1-9,4
2011,Albany,ROS,10-19,5
2011,Albany,ROS,20-24,14
2011,Albany,ROS,<1,30
2011,Albany,ROS,25-34,37
2011,Albany,ROS,35-44,44
2011,Albany,ROS,45-54,154
2011,Albany,ROS,55-64,294
2011,Albany,ROS,65-74,400
2011,Albany,ROS,75-84,697
2011,Albany,ROS,85+,1014
2011,Albany,ROS,Total,2694
2011,Allegany,ROS,1-9,1
2011,Allegany,ROS,10-19,2
2011,Allegany,ROS,20-24,2
2011,Allegany,ROS,<1,2
2011,Allegany,ROS,25-34,10
2011,Allegany,ROS,35-44,14
2011,Allegany,ROS,45-54,20
2011,Allegany,ROS,55-64,53
2011,Allegany,ROS,65-74,67
2011,Allegany,ROS,75-84,125
2011,Allegany,ROS,85+,189
2011,Allegany,ROS,Total,485
2011,Bronx,NYC,1-9,29
2011,Bronx,NYC,10-19,53
2011,Bronx,NYC,20-24,78
2011,Bronx,NYC,<1,108
2011,Bronx,NYC,25-34,200
2011,Bronx,NYC,35-44,403
2011,Bronx,NYC,45-54,840
2011,Bronx,NYC,55-64,1417
2011,Bronx,NYC,65-74,1517
2011,Bronx,NYC,75-84,1962
2011,Bronx,NYC,85+,2299
2011,Bronx,NYC,Total,8906
2011,Broome,ROS,1-9,1
2011,Broome,ROS,10-19,6
2011,Broome,ROS,<1,14
2011,Broome,ROS,20-24,17
2011,Broome,ROS,25-34,22
2011,Broome,ROS,35-44,39
2011,Broome,ROS,45-54,127
2011,Broome,ROS,55-64,224
2011,Broome,ROS,65-74,299
2011,Broome,ROS,75-84,553
2011,Broome,ROS,85+,806
2011,Broome,ROS,Total,2108
2011,Cattaraugus,ROS,1-9,1
2011,Cattaraugus,ROS,10-19,3
2011,Cattaraugus,ROS,20-24,3
2011,Cattaraugus,ROS,25-34,9
2011,Cattaraugus,ROS,<1,10
2011,Cattaraugus,ROS,35-44,25
2011,Cattaraugus,ROS,45-54,46
2011,Cattaraugus,ROS,55-64,106
2011,Cattaraugus,ROS,65-74,144
2011,Cattaraugus,ROS,75-84,214
2011,Cattaraugus,ROS,85+,239
2011,Cattaraugus,ROS,Total,800
2011,Cayuga,ROS,1-9,2
2011,Cayuga,ROS,10-19,3
2011,Cayuga,ROS,20-24,5
2011,Cayuga,ROS,<1,5
2011,Cayuga,ROS,25-34,14
2011,Cayuga,ROS,35-44,21
2011,Cayuga,ROS,45-54,44
2011,Cayuga,ROS,55-64,83
2011,Cayuga,ROS,65-74,121
2011,Cayuga,ROS,75-84,187
2011,Cayuga,ROS,85+,254
2011,Cayuga,ROS,Total,739
2011,Chautauqua,ROS,1-9,3
2011,Chautauqua,ROS,10-19,5
2011,Chautauqua,ROS,20-24,8
2011,Chautauqua,ROS,<1,11
2011,Chautauqua,ROS,25-34,15
2011,Chautauqua,ROS,35-44,28
2011,Chautauqua,ROS,45-54,88
2011,Chautauqua,ROS,55-64,142
2011,Chautauqua,ROS,65-74,231
2011,Chautauqua,ROS,75-84,378
2011,Chautauqua,ROS,85+,582
2011,Chautauqua,ROS,Total,1491
2011,Chemung,ROS,1-9,1
2011,Chemung,ROS,10-19,1
2011,Chemung,ROS,20-24,3
2011,Chemung,ROS,<1,6
2011,Chemung,ROS,25-34,11
2011,Chemung,ROS,35-44,20
2011,Chemung,ROS,45-54,50
2011,Chemung,ROS,55-64,97
2011,Chemung,ROS,65-74,158
2011,Chemung,ROS,75-84,232
2011,Chemung,ROS,85+,358
2011,Chemung,ROS,Total,937
2011,Chenango,ROS,1-9,2
2011,Chenango,ROS,10-19,2
2011,Chenango,ROS,<1,3
2011,Chenango,ROS,20-24,4
2011,Chenango,ROS,35-44,4
2011,Chenango,ROS,25-34,7
2011,Chenango,ROS,45-54,26
2011,Chenango,ROS,55-64,61
2011,Chenango,ROS,65-74,82
2011,Chenango,ROS,75-84,128
2011,Chenango,ROS,85+,181
2011,Chenango,ROS,Total,500
2011,Clinton,ROS,1-9,2
2011,Clinton,ROS,20-24,2
2011,Clinton,ROS,10-19,5
2011,Clinton,ROS,25-34,7
2011,Clinton,ROS,<1,8
2011,Clinton,ROS,35-44,19
2011,Clinton,ROS,45-54,33
2011,Clinton,ROS,55-64,85
2011,Clinton,ROS,65-74,129
2011,Clinton,ROS,85+,192
2011,Clinton,ROS,75-84,204
2011,Clinton,ROS,Total,686
2011,Columbia,ROS,<1,3
2011,Columbia,ROS,20-24,4
2011,Columbia,ROS,35-44,8
2011,Columbia,ROS,25-34,12
2011,Columbia,ROS,45-54,30
2011,Columbia,ROS,55-64,65
2011,Columbia,ROS,65-74,126
2011,Columbia,ROS,75-84,175
2011,Columbia,ROS,85+,244
2011,Columbia,ROS,Total,667
2011,Cortland,ROS,10-19,1
2011,Cortland,ROS,25-34,4
2011,Cortland,ROS,<1,5
2011,Cortland,ROS,35-44,10
2011,Cortland,ROS,45-54,27
2011,Cortland,ROS,55-64,61
2011,Cortland,ROS,65-74,71
2011,Cortland,ROS,75-84,116
2011,Cortland,ROS,85+,134
2011,Cortland,ROS,Total,429
2011,Delaware,ROS,25-34,2
2011,Delaware,ROS,20-24,3
2011,Delaware,ROS,10-19,4
2011,Delaware,ROS,35-44,10
2011,Delaware,ROS,45-54,22
2011,Delaware,ROS,55-64,61
2011,Delaware,ROS,65-74,102
2011,Delaware,ROS,75-84,132
2011,Delaware,ROS,85+,179
2011,Delaware,ROS,Total,515
2011,Dutchess,ROS,1-9,5
2011,Dutchess,ROS,10-19,7
2011,Dutchess,ROS,<1,8
2011,Dutchess,ROS,20-24,13
2011,Dutchess,ROS,25-34,30
2011,Dutchess,ROS,35-44,43
2011,Dutchess,ROS,45-54,158
2011,Dutchess,ROS,55-64,268
2011,Dutchess,ROS,65-74,384
2011,Dutchess,ROS,75-84,645
2011,Dutchess,ROS,85+,791
2011,Dutchess,ROS,Total,2352
2011,Erie,ROS,1-9,15
2011,Erie,ROS,10-19,51
2011,Erie,ROS,20-24,62
2011,Erie,ROS,<1,79
2011,Erie,ROS,25-34,129
2011,Erie,ROS,35-44,172
2011,Erie,ROS,45-54,554
2011,Erie,ROS,55-64,1040
2011,Erie,ROS,65-74,1442
2011,Erie,ROS,75-84,2512
2011,Erie,ROS,85+,3520
2011,Erie,ROS,Total,9576
2011,Essex,ROS,1-9,1
2011,Essex,ROS,25-34,1
2011,Essex,ROS,<1,1
2011,Essex,ROS,20-24,3
2011,Essex,ROS,10-19,5
2011,Essex,ROS,35-44,10
2011,Essex,ROS,45-54,18
2011,Essex,ROS,55-64,48
2011,Essex,ROS,65-74,50
2011,Essex,ROS,75-84,83
2011,Essex,ROS,85+,109
2011,Essex,ROS,Total,329
2011,Franklin,ROS,1-9,1
2011,Franklin,ROS,20-24,2
2011,Franklin,ROS,<1,3
2011,Franklin,ROS,25-34,5
2011,Franklin,ROS,35-44,5
2011,Franklin,ROS,10-19,6
2011,Franklin,ROS,45-54,39
2011,Franklin,ROS,55-64,74
2011,Franklin,ROS,65-74,77
2011,Franklin,ROS,85+,139
2011,Franklin,ROS,75-84,145
2011,Franklin,ROS,Total,496
2011,Fulton,ROS,10-19,3
2011,Fulton,ROS,25-34,4
2011,Fulton,ROS,<1,4
2011,Fulton,ROS,35-44,13
2011,Fulton,ROS,45-54,36
2011,Fulton,ROS,55-64,68
2011,Fulton,ROS,65-74,93
2011,Fulton,ROS,75-84,158
2011,Fulton,ROS,85+,235
2011,Fulton,ROS,Total,614
2011,Genesee,ROS,20-24,2
2011,Genesee,ROS,1-9,3
2011,Genesee,ROS,10-19,3
2011,Genesee,ROS,25-34,7
2011,Genesee,ROS,<1,7
2011,Genesee,ROS,35-44,15
2011,Genesee,ROS,45-54,35
2011,Genesee,ROS,55-64,68
2011,Genesee,ROS,65-74,94
2011,Genesee,ROS,75-84,163
2011,Genesee,ROS,85+,211
2011,Genesee,ROS,Total,608
2011,Greene,ROS,10-19,4
2011,Greene,ROS,<1,5
2011,Greene,ROS,25-34,6
2011,Greene,ROS,35-44,17
2011,Greene,ROS,45-54,34
2011,Greene,ROS,55-64,68
2011,Greene,ROS,65-74,104
2011,Greene,ROS,75-84,128
2011,Greene,ROS,85+,142
2011,Greene,ROS,Total,508
2011,Hamilton,ROS,10-19,1
2011,Hamilton,ROS,35-44,1
2011,Hamilton,ROS,<1,1
2011,Hamilton,ROS,45-54,4
2011,Hamilton,ROS,55-64,6
2011,Hamilton,ROS,65-74,11
2011,Hamilton,ROS,75-84,16
2011,Hamilton,ROS,85+,16
2011,Hamilton,ROS,Total,56
2011,Herkimer,ROS,1-9,2
2011,Herkimer,ROS,<1,2
2011,Herkimer,ROS,20-24,3
2011,Herkimer,ROS,25-34,3
2011,Herkimer,ROS,10-19,5
2011,Herkimer,ROS,35-44,10
2011,Herkimer,ROS,45-54,32
2011,Herkimer,ROS,55-64,64
2011,Herkimer,ROS,65-74,101
2011,Herkimer,ROS,75-84,169
2011,Herkimer,ROS,85+,241
2011,Herkimer,ROS,Total,632
2011,Jefferson,ROS,1-9,1
2011,Jefferson,ROS,10-19,7
2011,Jefferson,ROS,20-24,7
2011,Jefferson,ROS,<1,14
2011,Jefferson,ROS,35-44,17
2011,Jefferson,ROS,25-34,22
2011,Jefferson,ROS,45-54,67
2011,Jefferson,ROS,55-64,108
2011,Jefferson,ROS,65-74,143
2011,Jefferson,ROS,75-84,229
2011,Jefferson,ROS,85+,278
2011,Jefferson,ROS,Total,893
2011,Kings,NYC,1-9,38
2011,Kings,NYC,10-19,78
2011,Kings,NYC,20-24,126
2011,Kings,NYC,<1,171
2011,Kings,NYC,25-34,322
2011,Kings,NYC,35-44,498
2011,Kings,NYC,45-54,1244
2011,Kings,NYC,55-64,2134
2011,Kings,NYC,65-74,2602
2011,Kings,NYC,75-84,3717
2011,Kings,NYC,85+,4894
2011,Kings,NYC,Total,15824
2011,Lewis,ROS,10-19,1
2011,Lewis,ROS,20-24,1
2011,Lewis,ROS,25-34,2
2011,Lewis,ROS,<1,2
2011,Lewis,ROS,35-44,4
2011,Lewis,ROS,45-54,10
2011,Lewis,ROS,55-64,29
2011,Lewis,ROS,65-74,36
2011,Lewis,ROS,75-84,65
2011,Lewis,ROS,85+,83
2011,Lewis,ROS,Total,233
2011,Livingston,ROS,1-9,2
2011,Livingston,ROS,<1,2
2011,Livingston,ROS,20-24,3
2011,Livingston,ROS,10-19,7
2011,Livingston,ROS,25-34,9
2011,Livingston,ROS,35-44,9
2011,Livingston,ROS,45-54,35
2011,Livingston,ROS,55-64,66
2011,Livingston,ROS,65-74,87
2011,Livingston,ROS,75-84,137
2011,Livingston,ROS,85+,190
2011,Livingston,ROS,Total,547
2011,Madison,ROS,25-34,1
2011,Madison,ROS,<1,3
2011,Madison,ROS,20-24,4
2011,Madison,ROS,10-19,5
2011,Madison,ROS,35-44,13
2011,Madison,ROS,45-54,38
2011,Madison,ROS,55-64,65
2011,Madison,ROS,65-74,91
2011,Madison,ROS,75-84,174
2011,Madison,ROS,85+,186
2011,Madison,ROS,Total,580
2011,Monroe,ROS,1-9,9
2011,Monroe,ROS,10-19,35
2011,Monroe,ROS,20-24,35
2011,Monroe,ROS,<1,58
2011,Monroe,ROS,25-34,74
2011,Monroe,ROS,35-44,116
2011,Monroe,ROS,45-54,416
2011,Monroe,ROS,55-64,727
2011,Monroe,ROS,65-74,915
2011,Monroe,ROS,75-84,1588
2011,Monroe,ROS,85+,2543
2011,Monroe,ROS,Total,6516
2011,Montgomery,ROS,1-9,2
2011,Montgomery,ROS,20-24,2
2011,Montgomery,ROS,<1,2
2011,Montgomery,ROS,10-19,3
2011,Montgomery,ROS,25-34,3
2011,Montgomery,ROS,35-44,8
2011,Montgomery,ROS,45-54,26
2011,Montgomery,ROS,55-64,48
2011,Montgomery,ROS,65-74,70
2011,Montgomery,ROS,75-84,153
2011,Montgomery,ROS,85+,242
2011,Montgomery,ROS,Total,559
2011,Nassau,ROS,1-9,13
2011,Nassau,ROS,10-19,39
2011,Nassau,ROS,<1,46
2011,Nassau,ROS,20-24,60
2011,Nassau,ROS,25-34,105
2011,Nassau,ROS,35-44,181
2011,Nassau,ROS,45-54,526
2011,Nassau,ROS,55-64,981
2011,Nassau,ROS,65-74,1383
2011,Nassau,ROS,75-84,2864
2011,Nassau,ROS,85+,4480
2011,Nassau,ROS,Total,10678
2011,New York,NYC,1-9,18
2011,New York,NYC,10-19,38
2011,New York,NYC,20-24,52
2011,New York,NYC,<1,79
2011,New York,NYC,25-34,143
2011,New York,NYC,35-44,213
2011,New York,NYC,45-54,671
2011,New York,NYC,55-64,1202
2011,New York,NYC,65-74,1637
2011,New York,NYC,75-84,2309
2011,New York,NYC,85+,3372
2011,New York,NYC,Total,9734
2011,Niagara,ROS,1-9,2
2011,Niagara,ROS,10-19,7
2011,Niagara,ROS,<1,7
2011,Niagara,ROS,20-24,11
2011,Niagara,ROS,25-34,26
2011,Niagara,ROS,35-44,49
2011,Niagara,ROS,45-54,147
2011,Niagara,ROS,55-64,274
2011,Niagara,ROS,65-74,347
2011,Niagara,ROS,75-84,603
2011,Niagara,ROS,85+,826
2011,Niagara,ROS,Total,2299
2011,Oneida,ROS,1-9,7
2011,Oneida,ROS,10-19,8
2011,Oneida,ROS,20-24,8
2011,Oneida,ROS,<1,13
2011,Oneida,ROS,25-34,20
2011,Oneida,ROS,35-44,59
2011,Oneida,ROS,45-54,125
2011,Oneida,ROS,55-64,236
2011,Oneida,ROS,65-74,376
2011,Oneida,ROS,75-84,597
2011,Oneida,ROS,85+,1001
2011,Oneida,ROS,Total,2450
2011,Onondaga,ROS,1-9,7
2011,Onondaga,ROS,10-19,18
2011,Onondaga,ROS,20-24,22
2011,Onondaga,ROS,<1,30
2011,Onondaga,ROS,25-34,40
2011,Onondaga,ROS,35-44,88
2011,Onondaga,ROS,45-54,216
2011,Onondaga,ROS,55-64,462
2011,Onondaga,ROS,65-74,634
2011,Onondaga,ROS,75-84,1055
2011,Onondaga,ROS,85+,1528
2011,Onondaga,ROS,Total,4100
2011,Ontario,ROS,10-19,5
2011,Ontario,ROS,20-24,5
2011,Ontario,ROS,<1,5
2011,Ontario,ROS,25-34,12
2011,Ontario,ROS,35-44,17
2011,Ontario,ROS,45-54,58
2011,Ontario,ROS,55-64,115
2011,Ontario,ROS,65-74,159
2011,Ontario,ROS,75-84,299
2011,Ontario,ROS,85+,385
2011,Ontario,ROS,Total,1060
2011,Orange,ROS,10-19,14
2011,Orange,ROS,1-9,15
2011,Orange,ROS,20-24,21
2011,Orange,ROS,<1,30
2011,Orange,ROS,25-34,35
2011,Orange,ROS,35-44,67
2011,Orange,ROS,45-54,168
2011,Orange,ROS,55-64,314
2011,Orange,ROS,65-74,441
2011,Orange,ROS,75-84,634
2011,Orange,ROS,85+,786
2011,Orange,ROS,Total,2525
2011,Orleans,ROS,1-9,1
2011,Orleans,ROS,<1,2
2011,Orleans,ROS,20-24,4
2011,Orleans,ROS,25-34,4
2011,Orleans,ROS,10-19,5
2011,Orleans,ROS,35-44,10
2011,Orleans,ROS,45-54,16
2011,Orleans,ROS,55-64,50
2011,Orleans,ROS,65-74,72
2011,Orleans,ROS,75-84,103
2011,Orleans,ROS,85+,120
2011,Orleans,ROS,Total,387
2011,Oswego,ROS,1-9,4
2011,Oswego,ROS,10-19,4
2011,Oswego,ROS,20-24,8
2011,Oswego,ROS,<1,8
2011,Oswego,ROS,25-34,19
2011,Oswego,ROS,35-44,22
2011,Oswego,ROS,45-54,62
2011,Oswego,ROS,55-64,122
2011,Oswego,ROS,65-74,172
2011,Oswego,ROS,75-84,261
2011,Oswego,ROS,85+,324
2011,Oswego,ROS,Total,1006
2011,Otsego,ROS,<1,4
2011,Otsego,ROS,20-24,5
2011,Otsego,ROS,25-34,7
2011,Otsego,ROS,35-44,9
2011,Otsego,ROS,45-54,24
2011,Otsego,ROS,55-64,74
2011,Otsego,ROS,65-74,83
2011,Otsego,ROS,75-84,143
2011,Otsego,ROS,85+,219
2011,Otsego,ROS,Total,568
2011,Putnam,ROS,1-9,1
2011,Putnam,ROS,10-19,1
2011,Putnam,ROS,<1,3
2011,Putnam,ROS,25-34,7
2011,Putnam,ROS,20-24,8
2011,Putnam,ROS,35-44,13
2011,Putnam,ROS,45-54,38
2011,Putnam,ROS,55-64,84
2011,Putnam,ROS,65-74,109
2011,Putnam,ROS,75-84,151
2011,Putnam,ROS,85+,204
2011,Putnam,ROS,Total,619
2011,Queens,NYC,1-9,34
2011,Queens,NYC,10-19,47
2011,Queens,NYC,20-24,79
2011,Queens,NYC,<1,139
2011,Queens,NYC,25-34,206
2011,Queens,NYC,35-44,325
2011,Queens,NYC,45-54,913
2011,Queens,NYC,55-64,1652
2011,Queens,NYC,65-74,2085
2011,Queens,NYC,75-84,3417
2011,Queens,NYC,85+,4785
2011,Queens,NYC,Total,13682
2011,Rensselaer,ROS,1-9,3
2011,Rensselaer,ROS,10-19,6
2011,Rensselaer,ROS,20-24,9
2011,Rensselaer,ROS,25-34,11
2011,Rensselaer,ROS,<1,11
2011,Rensselaer,ROS,35-44,22
2011,Rensselaer,ROS,45-54,90
2011,Rensselaer,ROS,55-64,177
2011,Rensselaer,ROS,65-74,219
2011,Rensselaer,ROS,75-84,389
2011,Rensselaer,ROS,85+,539
2011,Rensselaer,ROS,Total,1476
2011,Richmond,NYC,10-19,10
2011,Richmond,NYC,1-9,11
2011,Richmond,NYC,20-24,11
2011,Richmond,NYC,<1,22
2011,Richmond,NYC,25-34,42
2011,Richmond,NYC,35-44,85
2011,Richmond,NYC,45-54,249
2011,Richmond,NYC,55-64,440
2011,Richmond,NYC,65-74,526
2011,Richmond,NYC,75-84,792
2011,Richmond,NYC,85+,1010
2011,Richmond,NYC,Total,3198
2011,Rockland,ROS,10-19,5
2011,Rockland,ROS,1-9,7
2011,Rockland,ROS,20-24,12
2011,Rockland,ROS,25-34,22
2011,Rockland,ROS,<1,23
2011,Rockland,ROS,35-44,34
2011,Rockland,ROS,45-54,105
2011,Rockland,ROS,55-64,214
2011,Rockland,ROS,65-74,281
2011,Rockland,ROS,75-84,551
2011,Rockland,ROS,85+,685
2011,Rockland,ROS,Total,1939
2011,Saratoga,ROS,1-9,3
2011,Saratoga,ROS,10-19,6
2011,Saratoga,ROS,20-24,7
2011,Saratoga,ROS,<1,14
2011,Saratoga,ROS,25-34,17
2011,Saratoga,ROS,35-44,33
2011,Saratoga,ROS,45-54,96
2011,Saratoga,ROS,55-64,175
2011,Saratoga,ROS,65-74,286
2011,Saratoga,ROS,75-84,413
2011,Saratoga,ROS,85+,578
2011,Saratoga,ROS,Total,1628
2011,Schenectady,ROS,1-9,3
2011,Schenectady,ROS,10-19,5
2011,Schenectady,ROS,20-24,12
2011,Schenectady,ROS,<1,19
2011,Schenectady,ROS,25-34,22
2011,Schenectady,ROS,35-44,25
2011,Schenectady,ROS,45-54,85
2011,Schenectady,ROS,55-64,154
2011,Schenectady,ROS,65-74,180
2011,Schenectady,ROS,75-84,340
2011,Schenectady,ROS,85+,615
2011,Schenectady,ROS,Total,1460
2011,Schoharie,ROS,1-9,1
2011,Schoharie,ROS,20-24,2
2011,Schoharie,ROS,25-34,2
2011,Schoharie,ROS,<1,3
2011,Schoharie,ROS,35-44,11
2011,Schoharie,ROS,45-54,12
2011,Schoharie,ROS,55-64,35
2011,Schoharie,ROS,65-74,45
2011,Schoharie,ROS,75-84,67
2011,Schoharie,ROS,85+,71
2011,Schoharie,ROS,Total,249
2011,Schuyler,ROS,25-34,1
2011,Schuyler,ROS,35-44,3
2011,Schuyler,ROS,45-54,9
2011,Schuyler,ROS,55-64,22
2011,Schuyler,ROS,65-74,44
2011,Schuyler,ROS,75-84,53
2011,Schuyler,ROS,85+,72
2011,Schuyler,ROS,Total,204
2011,Seneca,ROS,1-9,1
2011,Seneca,ROS,10-19,1
2011,Seneca,ROS,20-24,1
2011,Seneca,ROS,25-34,1
2011,Seneca,ROS,<1,3
2011,Seneca,ROS,35-44,6
2011,Seneca,ROS,45-54,15
2011,Seneca,ROS,55-64,38
2011,Seneca,ROS,65-74,49
2011,Seneca,ROS,75-84,84
2011,Seneca,ROS,85+,100
2011,Seneca,ROS,Total,299
2011,St Lawrence,ROS,1-9,3
2011,St Lawrence,ROS,10-19,4
2011,St Lawrence,ROS,<1,7
2011,St Lawrence,ROS,20-24,8
2011,St Lawrence,ROS,25-34,9
2011,St Lawrence,ROS,35-44,18
2011,St Lawrence,ROS,45-54,53
2011,St Lawrence,ROS,55-64,122
2011,St Lawrence,ROS,65-74,173
2011,St Lawrence,ROS,75-84,270
2011,St Lawrence,ROS,85+,312
2011,St Lawrence,ROS,Total,979
2011,Steuben,ROS,10-19,1
2011,Steuben,ROS,1-9,3
2011,Steuben,ROS,<1,3
2011,Steuben,ROS,20-24,7
2011,Steuben,ROS,25-34,12
2011,Steuben,ROS,35-44,18
2011,Steuben,ROS,45-54,67
2011,Steuben,ROS,55-64,104
2011,Steuben,ROS,65-74,157
2011,Steuben,ROS,75-84,242
2011,Steuben,ROS,85+,328
2011,Steuben,ROS,Total,942
2011,Suffolk,ROS,1-9,13
2011,Suffolk,ROS,10-19,47
2011,Suffolk,ROS,<1,77
2011,Suffolk,ROS,20-24,85
2011,Suffolk,ROS,25-34,202
2011,Suffolk,ROS,35-44,244
2011,Suffolk,ROS,45-54,711
2011,Suffolk,ROS,55-64,1211
2011,Suffolk,ROS,65-74,1816
2011,Suffolk,ROS,75-84,2892
2011,Suffolk,ROS,85+,4037
2011,Suffolk,ROS,Total,11336
2011,Sullivan,ROS,1-9,1
2011,Sullivan,ROS,10-19,3
2011,Sullivan,ROS,<1,5
2011,Sullivan,ROS,20-24,9
2011,Sullivan,ROS,25-34,14
2011,Sullivan,ROS,35-44,24
2011,Sullivan,ROS,45-54,74
2011,Sullivan,ROS,55-64,99
2011,Sullivan,ROS,65-74,122
2011,Sullivan,ROS,85+,164
2011,Sullivan,ROS,75-84,178
2011,Sullivan,ROS,Total,693
2011,Tioga,ROS,20-24,4
2011,Tioga,ROS,25-34,4
2011,Tioga,ROS,10-19,5
2011,Tioga,ROS,<1,5
2011,Tioga,ROS,35-44,11
2011,Tioga,ROS,45-54,26
2011,Tioga,ROS,55-64,54
2011,Tioga,ROS,65-74,60
2011,Tioga,ROS,75-84,127
2011,Tioga,ROS,85+,132
2011,Tioga,ROS,Total,428
2011,Tompkins,ROS,1-9,1
2011,Tompkins,ROS,<1,2
2011,Tompkins,ROS,10-19,3
2011,Tompkins,ROS,20-24,6
2011,Tompkins,ROS,25-34,13
2011,Tompkins,ROS,35-44,14
2011,Tompkins,ROS,45-54,36
2011,Tompkins,ROS,55-64,64
2011,Tompkins,ROS,65-74,76
2011,Tompkins,ROS,75-84,151
2011,Tompkins,ROS,85+,261
2011,Tompkins,ROS,Total,627
2011,Ulster,ROS,1-9,4
